fid,CCTVID,SubAuthorityCode,LinkID,VideoStreamURL,VideoImageURL,LocationType,PositionLon,PositionLat,SurveillanceDescription,RoadID,RoadName,RoadClass,RoadDirection,LocationMile,COUNTYSN,COUNTYNAME
1374,CCTV-42-009D-013-001,THB-4R,3000940101232G,https://cctv-ss02.thb.gov.tw:443/T9D-013K+100,https://cctv-ss02.thb.gov.tw:443/T9D-013K+100/snapshot,"0","121.854304","24.529276",蘇澳鎮蘇澳~東澳間大坑橋北(逆),"300094",台9丁線,"3",N,013K+100,"10002053",宜蘭縣
1375,CCTV-42-009D-013-003,THB-4R,3000940001334G,https://cctv-ss02.thb.gov.tw:443/T9D-013K+850,https://cctv-ss02.thb.gov.tw:443/T9D-013K+850/snapshot,"0","121.852483","24.528044",蘇澳鎮蘇澳~東澳間(順),"300094",台9丁線,"3",S,013K+850,"10002053",宜蘭縣
1376,CCTV-42-009D-014-001,THB-4R,3000940001334G,https://cctv-ss02.thb.gov.tw:443/T9D-014K+050,https://cctv-ss02.thb.gov.tw:443/T9D-014K+050/snapshot,"0","121.849919","24.524819",蘇澳鎮蘇澳~東澳間開路先峰廟之南側(順),"300094",台9丁線,"3",S,014K+050,"10002053",宜蘭縣
1377,CCTV-42-009D-016-002,THB-4R,6314490100010G,https://cctv-ss02.thb.gov.tw:443/T9D-016K+810,https://cctv-ss02.thb.gov.tw:443/T9D-016K+810/snapshot,"0","121.833986","24.521176",南澳鄉東澳國小圍牆旁順樁(順),631449G,蘇花路三段,"6",NE,016K+810,"10002053",宜蘭縣
1378,CCTV-42-009D-016-003,THB-4R,3000940101694G,https://cctv-ss02.thb.gov.tw:443/T9D-016K+860,https://cctv-ss02.thb.gov.tw:443/T9D-016K+860/snapshot,"0","121.833457","24.520793",南澳鄉東澳國小附近逆樁路側(順),"300094",台9丁線,"3",N,016K+860,"10002053",宜蘭縣
1379,CCTV-42-009D-016-004,THB-4R,3000940101694G,https://cctv-ss02.thb.gov.tw:443/T9D-016K+860-1,https://cctv-ss02.thb.gov.tw:443/T9D-016K+860-1/snapshot,"0","121.833490","24.520960",南澳鄉東澳國小附近逆樁路側(逆),"300094",台9丁線,"3",N,016K+860,"10002053",宜蘭縣
1380,CCTV-42-009D-017-001,THB-4R,3000940001716G,https://cctv-ss02.thb.gov.tw:443/T9D-017K+220,https://cctv-ss02.thb.gov.tw:443/T9D-017K+220/snapshot,"0","121.831325","24.518378",南澳鄉東澳車站前(逆),"300094",台9丁線,"3",S,017K+220,"10002053",宜蘭縣
1381,CCTV-42-009D-017-002,THB-4R,3000940001716G,https://cctv-ss02.thb.gov.tw:443/T9D-017K+220-1,https://cctv-ss02.thb.gov.tw:443/T9D-017K+220-1/snapshot,"0","121.831314","24.518261",台9丁線 017K+220-1,"300094",台9丁線,"3",S,017K+220,"10002053",宜蘭縣
1382,CCTV-42-009D-029-001,THB-4R,3000940002867G,https://cctv-ss02.thb.gov.tw:443/T9D-029K+120,https://cctv-ss02.thb.gov.tw:443/T9D-029K+120/snapshot,"0","121.793653","24.462534",南澳鄉平交道南往北(逆),"300094",台9丁線,"3",S,029K+120,"10002053",宜蘭縣
1383,CCTV-42-009D-029-002,THB-4R,3000940102925G,https://cctv-ss02.thb.gov.tw:443/T9D-029K+400,https://cctv-ss02.thb.gov.tw:443/T9D-029K+400/snapshot,"0","121.790713","24.46165",台9丁線 029K+400,"300094",台9丁線,"3",N,029K+400,"10002053",宜蘭縣
1384,CCTV-42-009D-030-001,THB-4R,3000940102979G,https://cctv-ss02.thb.gov.tw:443/T9D-030K+990,https://cctv-ss02.thb.gov.tw:443/T9D-030K+990/snapshot,"0","121.777993","24.454785",台9丁線 030K+990,"300094",台9丁線,"3",N,030K+990,"10002053",宜蘭縣
1385,CCTV-42-009D-031-001,THB-4R,3000940003171G,https://cctv-ss02.thb.gov.tw:443/T9D-031K+950,https://cctv-ss02.thb.gov.tw:443/T9D-031K+950/snapshot,"0","121.778913","24.449122",南澳鄉葉家香休憩站之南橋之北端南下順樁立桿(逆),"300094",台9丁線,"3",S,031K+950,"10002053",宜蘭縣
1386,CCTV-42-009D-037-001,THB-4R,3000940103635G,https://cctv-ss02.thb.gov.tw:443/T9D-037K+050,https://cctv-ss02.thb.gov.tw:443/T9D-037K+050/snapshot,"0","121.790105","24.415494",南澳鄉咪咪樂停車場(逆),"300094",台9丁線,"3",N,037K+050,"10002053",宜蘭縣
1387,CCTV-42-009D-039-001,THB-4R,3000940103835G,https://cctv-ss02.thb.gov.tw:443/T9D-039K+110,https://cctv-ss02.thb.gov.tw:443/T9D-039K+110/snapshot,"0","121.787003","24.400384",南澳鄉利眾橋附近路肩(順),"300094",台9丁線,"3",N,039K+110,"10002053",宜蘭縣
1388,CCTV-42-009D-041-001,THB-4R,3000900013508G,https://cctv-ss02.thb.gov.tw:443/T9D-041K+450,https://cctv-ss02.thb.gov.tw:443/T9D-041K+450/snapshot,"0","121.784027","24.382286",南澳鄉南澳~和平間集水池旁西側路肩寬廣處(逆),"300090",台9線,"3",S,041K+450,"10002053",宜蘭縣
1389,CCTV-42-009D-041-002,THB-4R,3000940004135G,https://cctv-ss02.thb.gov.tw:443/T9D-041K+690,https://cctv-ss02.thb.gov.tw:443/T9D-041K+690/snapshot,"0","121.784613","24.38043",南澳鄉南澳~和平間(順),"300094",台9丁線,"3",S,041K+690,"10002053",宜蘭縣
1390,CCTV-42-009D-043-001,THB-4R,3000940004235G,https://cctv-ss02.thb.gov.tw:443/T9D-043K+280,https://cctv-ss02.thb.gov.tw:443/T9D-043K+280/snapshot,"0","121.780605","24.369362",台9丁線 043K+280,"300094",台9丁線,"3",S,043K+280,"10002053",宜蘭縣
1391,CCTV-42-009D-043-002,THB-4R,3000940004335G,https://cctv-ss02.thb.gov.tw:443/T9D-043K+490,https://cctv-ss02.thb.gov.tw:443/T9D-043K+490/snapshot,"0","121.779183","24.369555",南澳鄉南澳~和平間(順),"300094",台9丁線,"3",S,043K+490,"10002053",宜蘭縣
1392,CCTV-42-009D-044-001,THB-4R,3000940004335G,https://cctv-ss02.thb.gov.tw:443/T9D-044K+180,https://cctv-ss02.thb.gov.tw:443/T9D-044K+180/snapshot,"0","121.775305","24.366602",南澳鄉觀音亭前，監看ET(順),"300094",台9丁線,"3",S,044K+180,"10002053",宜蘭縣
1393,CCTV-42-009D-045-002,THB-4R,3000940004435G,https://cctv-ss02.thb.gov.tw:443/T9D-045K+260,https://cctv-ss02.thb.gov.tw:443/T9D-045K+260/snapshot,"0","121.779154","24.363403",南澳鄉南澳~和平間(逆),"300094",台9丁線,"3",S,045K+260,"10002053",宜蘭縣
1394,CCTV-42-009D-045-001,THB-4R,3000940004435G,https://cctv-ss02.thb.gov.tw:443/T9D-045K+260-1,https://cctv-ss02.thb.gov.tw:443/T9D-045K+260-1/snapshot,"0","121.779151","24.363196",南澳鄉南澳~和平間(順),"300094",台9丁線,"3",S,045K+260,"10002053",宜蘭縣
1395,CCTV-42-009D-045-003,THB-4R,3000940004435G,https://cctv-ss02.thb.gov.tw:443/T9D-045K+460,https://cctv-ss02.thb.gov.tw:443/T9D-045K+460/snapshot,"0","121.780197","24.361505",台9丁線 045K+460,"300094",台9丁線,"3",S,045K+460,"10002053",宜蘭縣
1396,CCTV-42-009D-045-004,THB-4R,3000940104535G,https://cctv-ss02.thb.gov.tw:443/T9D-045K+630,https://cctv-ss02.thb.gov.tw:443/T9D-045K+630/snapshot,"0","121.779477","24.360169",南澳鄉南澳~和平間(順),"300094",台9丁線,"3",N,045K+630,"10002053",宜蘭縣
1397,CCTV-42-009D-045-005,THB-4R,3000940104535G,https://cctv-ss02.thb.gov.tw:443/T9D-045K+630-1,https://cctv-ss02.thb.gov.tw:443/T9D-045K+630-1/snapshot,"0","121.779585","24.360324",南澳鄉南澳~和平間(逆),"300094",台9丁線,"3",N,045K+630,"10002053",宜蘭縣
1398,CCTV-42-009D-047-001,THB-4R,3000940104635G,https://cctv-ss02.thb.gov.tw:443/T9D-047K+050,https://cctv-ss02.thb.gov.tw:443/T9D-047K+050/snapshot,"0","121.77451","24.34907",T9-149K+850,"300094",台9丁線,"3",N,047K+050,"10002053",宜蘭縣
1399,CCTV-42-009D-048-001,THB-4R,3000940004735G,https://cctv-ss02.thb.gov.tw:443/T9D-048K+080,https://cctv-ss02.thb.gov.tw:443/T9D-048K+080/snapshot,"0","121.770633","24.342586",台9丁線 048K+080,"300094",台9丁線,"3",S,048K+080,"10002053",宜蘭縣
1400,CCTV-42-009D-051-001,THB-4R,3000940105021G,https://cctv-ss02.thb.gov.tw:443/T9D-051K+630,https://cctv-ss02.thb.gov.tw:443/T9D-051K+630/snapshot,"0","121.751931","24.321566",南澳鄉澳花隧道北(順),"300094",台9丁線,"3",N,051K+630,"10002053",宜蘭縣
1401,CCTV-42-009D-051-002,THB-4R,3000940105021G,https://cctv-ss02.thb.gov.tw:443/T9D-051K+630-1,https://cctv-ss02.thb.gov.tw:443/T9D-051K+630-1/snapshot,"0","121.752006","24.321537",南澳鄉澳花隧道北(逆),"300094",台9丁線,"3",N,051K+630,"10002053",宜蘭縣
1402,CCTV-42-009D-051-003,THB-4R,3000940105021G,https://cctv-ss02.thb.gov.tw:443/T9D-051K+820,https://cctv-ss02.thb.gov.tw:443/T9D-051K+820/snapshot,"0","121.750706","24.322493",台9丁線 051K+820,"300094",台9丁線,"3",N,051K+820,"10002053",宜蘭縣
1403,CCTV-42-009D-051-004,THB-4R,3000940105021G,https://cctv-ss02.thb.gov.tw:443/T9D-051K+820-1,https://cctv-ss02.thb.gov.tw:443/T9D-051K+820-1/snapshot,"0","121.750577","24.322522",台9丁線 051K+820-1,"300094",台9丁線,"3",N,051K+820,"10002053",宜蘭縣
1404,CCTV-42-009D-052-001,THB-4R,3000940105241G,https://cctv-ss02.thb.gov.tw:443/T9D-052K+440,https://cctv-ss02.thb.gov.tw:443/T9D-052K+440/snapshot,"0","121.745987","24.325952",台9丁線 052K+440,"300094",台9丁線,"3",N,052K+440,"10002053",宜蘭縣
1405,CCTV-42-009D-053-003,THB-4R,3000940005327U,https://cctv-ss02.thb.gov.tw:443/T9D-053K+330,https://cctv-ss02.thb.gov.tw:443/T9D-053K+330/snapshot,"0","121.741190","24.320251",秀林鄉大濁水溪南海側(逆),"300094",台9丁線,"3",S,053K+330,"10015001",花蓮縣
1406,CCTV-42-009D-053-002,THB-4R,3000940005327U,https://cctv-ss02.thb.gov.tw:443/T9D-053K+360,https://cctv-ss02.thb.gov.tw:443/T9D-053K+360/snapshot,"0","121.741384","24.319919",台9丁線 053K+360,"300094",台9丁線,"3",S,053K+360,"10015001",花蓮縣
1407,CCTV-42-009D-053-001,THB-4R,3000940105382U,https://cctv-ss02.thb.gov.tw:443/T9D-053K+920,https://cctv-ss02.thb.gov.tw:443/T9D-053K+920/snapshot,"0","121.744212","24.315585",台9丁線 053K+920,"300094",台9丁線,"3",N,053K+920,"10015001",花蓮縣
1408,CCTV-42-009D-053-004,THB-4R,3000940105382U,https://cctv-ss02.thb.gov.tw:443/T9D-053K+920-1,https://cctv-ss02.thb.gov.tw:443/T9D-053K+920-1/snapshot,"0","121.744085","24.315623",台9丁線 053K+920-1,"300094",台9丁線,"3",N,053K+920,"10015001",花蓮縣
1409,CCTV-42-009D-054-002,THB-4R,3000940105382U,https://cctv-ss02.thb.gov.tw:443/T9D-054K+070,https://cctv-ss02.thb.gov.tw:443/T9D-054K+070/snapshot,"0","121.7447","24.314875",台9丁線054K+070,"300094",台9丁線,"3",N,054K+070,"10015001",花蓮縣
1410,CCTV-42-009D-054-001,THB-4R,3000940005412U,https://cctv-ss02.thb.gov.tw:443/T9D-054K+400,https://cctv-ss02.thb.gov.tw:443/T9D-054K+400/snapshot,"0","121.747672","24.313064",台9丁線 054K+400,"300094",台9丁線,"3",S,054K+400,"10015001",花蓮縣
1411,CCTV-42-009D-054-003,THB-4R,3000940005412U,https://cctv-ss02.thb.gov.tw:443/T9D-054K+450,https://cctv-ss02.thb.gov.tw:443/T9D-054K+450/snapshot,"0","121.748169","24.312807",台9丁線 054K+450,"300094",台9丁線,"3",S,054K+450,"10015001",花蓮縣
1412,CCTV-42-009D-058-001,THB-4R,3000940105834U,https://cctv-ss02.thb.gov.tw:443/T9D-058K+774,https://cctv-ss02.thb.gov.tw:443/T9D-058K+774/snapshot,"0","121.744215","24.277066",台9丁線 058K+774,"300094",台9丁線,"3",N,058K+774,"10015001",花蓮縣
1413,CCTV-42-009D-058-002,THB-4R,3000940105834U,https://cctv-ss02.thb.gov.tw:443/T9D-058K+774-1,https://cctv-ss02.thb.gov.tw:443/T9D-058K+774-1/snapshot,"0","121.744","24.2769",台9丁線 058K+774-1,"300094",台9丁線,"3",N,058K+774,"10015001",花蓮縣
1414,CCTV-42-009D-060-001,THB-4R,3000940005923U,https://cctv-ss02.thb.gov.tw:443/T9D-060K+175,https://cctv-ss02.thb.gov.tw:443/T9D-060K+175/snapshot,"0","121.739759","24.265107",秀林鄉和平隧道北口50M(順),"300094",台9丁線,"3",S,060K+175,"10015001",花蓮縣
1415,CCTV-42-009D-060-002,THB-4R,3000940005923U,https://cctv-ss02.thb.gov.tw:443/T9D-060K+200,https://cctv-ss02.thb.gov.tw:443/T9D-060K+200/snapshot,"0","121.739741","24.264886",台9丁線 060K+200,"300094",台9丁線,"3",S,060K+200,"10015001",花蓮縣
1416,CCTV-42-009D-061-001,THB-4R,3000940106118U,https://cctv-ss02.thb.gov.tw:443/T9D-061K+550,https://cctv-ss02.thb.gov.tw:443/T9D-061K+550/snapshot,"0","121.735073","24.253871",台9丁線 061K+550,"300094",台9丁線,"3",N,061K+550,"10015001",花蓮縣
1417,CCTV-42-009D-061-002,THB-4R,3000940106118U,https://cctv-ss02.thb.gov.tw:443/T9D-061K+550-1,https://cctv-ss02.thb.gov.tw:443/T9D-061K+550-1/snapshot,"0","121.7352","24.254077",秀林鄉兩明隧道中間，電力人孔旁(逆),"300094",台9丁線,"3",N,061K+550,"10015001",花蓮縣
1418,CCTV-42-009D-061-003,THB-4R,3000940106118U,https://cctv-ss02.thb.gov.tw:443/T9D-061K+555,https://cctv-ss02.thb.gov.tw:443/T9D-061K+555/snapshot,"0","121.73473","24.25347",台9丁線 061K+555,"300094",台9丁線,"3",N,061K+555,"10015001",花蓮縣
1419,CCTV-42-009D-061-005,THB-4R,3000940006186U,https://cctv-ss02.thb.gov.tw:443/T9D-061K+850,https://cctv-ss02.thb.gov.tw:443/T9D-061K+850/snapshot,"0","121.733049","24.251635",台9丁線 061K+850,"300094",台9丁線,"3",S,061K+850,"10015001",花蓮縣
1420,CCTV-42-009D-061-004,THB-4R,3000940106118U,https://cctv-ss02.thb.gov.tw:443/T9D-061K+850-1,https://cctv-ss02.thb.gov.tw:443/T9D-061K+850-1/snapshot,"0","121.733093","24.251672",台9丁線 061K+850-1,"300094",台9丁線,"3",N,061K+850,"10015001",花蓮縣
1421,CCTV-42-009D-063-005,THB-4R,3000940006186U,https://cctv-ss02.thb.gov.tw:443/T9D-063K+290,https://cctv-ss02.thb.gov.tw:443/T9D-063K+290/snapshot,"0","121.721515","24.244837",台9丁線 063K+290,"300094",台9丁線,"3",S,063K+290,"10015001",花蓮縣
1422,CCTV-42-009D-063-004,THB-4R,3000940006329U,https://cctv-ss02.thb.gov.tw:443/T9D-063K+290-1,https://cctv-ss02.thb.gov.tw:443/T9D-063K+290-1/snapshot,"0","121.721446","24.244843",台9丁線063K+290-1,"300094",台9丁線,"3",S,063K+290,"10015001",花蓮縣
1423,CCTV-42-009D-063-002,THB-4R,3000940006329U,https://cctv-ss02.thb.gov.tw:443/T9D-063K+350,https://cctv-ss02.thb.gov.tw:443/T9D-063K+350/snapshot,"0","121.720448","24.245260",台9丁線 063K+350,"300094",台9丁線,"3",S,063K+350,"10015001",花蓮縣
1424,CCTV-42-009D-063-001,THB-4R,3000940006329U,https://cctv-ss02.thb.gov.tw:443/T9D-063K+742,https://cctv-ss02.thb.gov.tw:443/T9D-063K+742/snapshot,"0","121.718","24.247",台9丁線 063K+742,"300094",台9丁線,"3",S,063K+742,"10015001",花蓮縣
1425,CCTV-42-009D-063-003,THB-4R,3000940006329U,https://cctv-ss02.thb.gov.tw:443/T9D-063K+840,https://cctv-ss02.thb.gov.tw:443/T9D-063K+840/snapshot,"0","121.717","24.2473",秀林鄉和平村仁和51號，東方礦業公司和仁礦場前(順),"300094",台9丁線,"3",S,063K+840,"10015001",花蓮縣
1426,CCTV-42-009D-064-001,THB-4R,3000940006449U,https://cctv-ss02.thb.gov.tw:443/T9D-064K+800,https://cctv-ss02.thb.gov.tw:443/T9D-064K+800/snapshot,"0","121.711714","24.242468",台9丁線 064K+800,"300094",台9丁線,"3",S,064K+800,"10015001",花蓮縣
1427,CCTV-42-009D-064-002,THB-4R,3000940006449U,https://cctv-ss02.thb.gov.tw:443/T9D-064K+855,https://cctv-ss02.thb.gov.tw:443/T9D-064K+855/snapshot,"0","121.711659","24.242205",台9丁線 064K+855,"300094",台9丁線,"3",S,064K+855,"10015001",花蓮縣
1428,CCTV-43-009C-008-003,THB-4R,3000930100848U,https://cctv-ss02.thb.gov.tw:443/T9C-008K+600,https://cctv-ss02.thb.gov.tw:443/T9C-008K+600/snapshot,"0","121.547457","23.943929",台9丙線 008K+600,"300093",台9丙線,"3",N,008K+600,"10015001",花蓮縣
1429,CCTV-43-009C-008-001,THB-4R,3000930000857U,https://cctv-ss02.thb.gov.tw:443/T9C-008K+826,https://cctv-ss02.thb.gov.tw:443/T9C-008K+826/snapshot,"0","121.544856","23.943001",台9丙線 008K+826,"300093",台9丙線,"3",S,008K+826,"10015001",花蓮縣
1430,CCTV-43-009C-008-002,THB-4R,3000930100887U,https://cctv-ss02.thb.gov.tw:443/T9C-008K+850,https://cctv-ss02.thb.gov.tw:443/T9C-008K+850/snapshot,"0","121.54407","23.9427",台9丙線 008K+850,"300093",台9丙線,"3",N,008K+850,"10015001",花蓮縣
1431,CCTV-43-009C-011-001,THB-4R,3000930101143U,https://cctv-ss02.thb.gov.tw:443/T9C-011K+600,https://cctv-ss02.thb.gov.tw:443/T9C-011K+600/snapshot,"0","121.518925","23.949927",台9丙線 011K+600,"300093",台9丙線,"3",N,011K+600,"10015001",花蓮縣
1432,CCTV-43-009C-012-001,THB-4R,3000930101143U,https://cctv-ss02.thb.gov.tw:443/T9C-012K+500,https://cctv-ss02.thb.gov.tw:443/T9C-012K+500/snapshot,"0","121.511752","23.953293",台9丙線 012K+500,"300093",台9丙線,"3",N,012K+500,"10015001",花蓮縣
1433,CCTV-43-009C-013-001,THB-4R,3000930101143U,https://cctv-ss02.thb.gov.tw:443/T9C-013K+155,https://cctv-ss02.thb.gov.tw:443/T9C-013K+155/snapshot,"0","121.508215","23.956758",台9丙線 013K+155,"300093",台9丙線,"3",N,013K+155,"10015001",花蓮縣
1434,CCTV-43-009C-013-002,THB-4R,3000930101307U,https://cctv-ss02.thb.gov.tw:443/T9C-013K+200,https://cctv-ss02.thb.gov.tw:443/T9C-013K+200/snapshot,"0","121.507183","23.956601",壽豐鄉仁壽橋北端堤岸南下路側|往仁壽橋及鯉魚潭方向(順),"300093",台9丙線,"3",N,013K+200,"10015001",花蓮縣
1435,CCTV-43-009C-015-001,THB-4R,3000930101534U,https://cctv-ss02.thb.gov.tw:443/T9C-015K+600,https://cctv-ss02.thb.gov.tw:443/T9C-015K+600/snapshot,"0","121.505984","23.936476",壽豐鄉台9丙鯉魚潭停車場北口CMS3×8北向(順),"300093",台9丙線,"3",N,015K+600,"10015001",花蓮縣
1436,CCTV-43-009C-017-001,THB-4R,3000930101705U,https://cctv-ss02.thb.gov.tw:443/T9C-017K+200,https://cctv-ss02.thb.gov.tw:443/T9C-017K+200/snapshot,"0","121.505883","23.921977",壽豐鄉鯉魚潭環潭道路路口之南北上路側(逆),"300093",台9丙線,"3",N,017K+200,"10015001",花蓮縣
1437,CCTV-43-009C-022-001,THB-4R,3000930002245U,https://cctv-ss02.thb.gov.tw:443/T9C-022K+600,https://cctv-ss02.thb.gov.tw:443/T9C-022K+600/snapshot,"0","121.513722","23.880555",壽豐鄉附掛順樁路側立桿(順),"300093",台9丙線,"3",S,022K+600,"10015001",花蓮縣
1438,CCTV-41-0090-068-001,THB-4R,3000900106868G,https://cctv-ss02.thb.gov.tw:443/T9-068K+510,https://cctv-ss02.thb.gov.tw:443/T9-068K+510/snapshot,"0","121.794132","24.849449",頭城鎮北宜公路山下(順),"300090",台9線,"3",N,068K+510,"10002053",宜蘭縣
1439,CCTV-41-0090-068-002,THB-4R,3000900006868G,https://cctv-ss02.thb.gov.tw:443/T9-068K+600,https://cctv-ss02.thb.gov.tw:443/T9-068K+600/snapshot,"0","121.793962","24.849315",台9線068K+600,"300090",台9線,"3",S,068K+600,"10002053",宜蘭縣
1440,CCTV-41-0090-069-001,THB-4R,3000900006868G,https://cctv-ss02.thb.gov.tw:443/T9-069K+300,https://cctv-ss02.thb.gov.tw:443/T9-069K+300/snapshot,"0","121.791783","24.8443",頭城鎮北宜路一段197號(順),"300090",台9線,"3",S,069K+300,"10002053",宜蘭縣
1441,CCTV-41-0090-069-002,THB-4R,3000900106973G,https://cctv-ss02.thb.gov.tw:443/T9-069K+750,https://cctv-ss02.thb.gov.tw:443/T9-069K+750/snapshot,"0","121.790438","24.840217",台9線069K+750,"300090",台9線,"3",N,069K+750,"10002053",宜蘭縣
1442,CCTV-41-0090-069-003,THB-4R,3000900006868G,https://cctv-ss02.thb.gov.tw:443/T9-069K+800,https://cctv-ss02.thb.gov.tw:443/T9-069K+800/snapshot,"0","121.790377","24.839997",台9線 069K+800,"300090",台9線,"3",S,069K+800,"10002053",宜蘭縣
1443,CCTV-41-0090-070-001,THB-4R,3000900107061G,https://cctv-ss02.thb.gov.tw:443/T9-070K+500,https://cctv-ss02.thb.gov.tw:443/T9-070K+500/snapshot,"0","121.7858","24.836472",礁溪鄉加油站南|附掛中央分隔島標示桿(逆),"300090",台9線,"3",N,070K+500,"10002053",宜蘭縣
1444,CCTV-41-0090-071-001,THB-4R,3000900107090G,https://cctv-ss02.thb.gov.tw:443/T9-071K+300,https://cctv-ss02.thb.gov.tw:443/T9-071K+300/snapshot,"0","121.779356","24.832492",礁溪鄉遠東紡織及大眾廟前中央分隔島(順),"300090",台9線,"3",N,071K+300,"10002053",宜蘭縣
1445,CCTV-41-0090-071-002,THB-4R,3000900007090G,https://cctv-ss02.thb.gov.tw:443/T9-071K+300-1,https://cctv-ss02.thb.gov.tw:443/T9-071K+300-1/snapshot,"0","121.77921","24.832564",台9線 071K+300-1,"300090",台9線,"3",S,071K+300,"10002053",宜蘭縣
1446,CCTV-41-0090-072-001,THB-4R,3000900007262G,https://cctv-ss02.thb.gov.tw:443/T9-072K+450,https://cctv-ss02.thb.gov.tw:443/T9-072K+450/snapshot,"0","121.771305","24.825666",礁溪鄉礁溪市區|附掛號誌自立桿(順),"300090",台9線,"3",S,072K+450,"10002053",宜蘭縣
1447,CCTV-41-0090-074-001,THB-4R,3000900107383G,https://cctv-ss02.thb.gov.tw:443/T9-074K+250,https://cctv-ss02.thb.gov.tw:443/T9-074K+250/snapshot,"0","121.767216","24.809816",礁溪鄉三城派出所對面(順),"300090",台9線,"3",N,074K+250,"10002053",宜蘭縣
1448,CCTV-41-0090-077-001,THB-4R,3000900107751G,https://cctv-ss02.thb.gov.tw:443/T9-077K+700,https://cctv-ss02.thb.gov.tw:443/T9-077K+700/snapshot,"0","121.759811","24.779965",宜蘭市中森加油站北中央分隔島(順),"300090",台9線,"3",N,077K+700,"10002053",宜蘭縣
1449,CCTV-41-0090-080-001,THB-4R,3000900108090G,https://cctv-ss02.thb.gov.tw:443/T9-080K+850,https://cctv-ss02.thb.gov.tw:443/T9-080K+850/snapshot,"0","121.771568","24.755879",台9線 080K+850,"300090",台9線,"3",N,080K+850,"10002053",宜蘭縣
1450,CCTV-41-0090-085-001,THB-4R,3000900008505G,https://cctv-ss02.thb.gov.tw:443/T9-085K+050,https://cctv-ss02.thb.gov.tw:443/T9-085K+050/snapshot,"0","121.770982","24.717859",宜蘭市附掛蘭陽大橋北端右側機車腳踏車道指示牌(逆),"300090",台9線,"3",S,085K+050,"10002053",宜蘭縣
1451,CCTV-41-0090-085-002,THB-4R,3000900008505G,https://cctv-ss02.thb.gov.tw:443/T9-085K+900,https://cctv-ss02.thb.gov.tw:443/T9-085K+900/snapshot,"0","121.772228","24.712248",五結鄉蘭陽大橋南端|哨所旁立桿(逆),"300090",台9線,"3",S,085K+900,"10002053",宜蘭縣
1452,CCTV-41-0090-087-001,THB-4R,3000900108714G,https://cctv-ss02.thb.gov.tw:443/T9-087K+100,https://cctv-ss02.thb.gov.tw:443/T9-087K+100/snapshot,"0","121.769417","24.70035",五結鄉二結叉路北(中正路2段181號前)，中央分隔島立桿(順),"300090",台9線,"3",N,087K+100,"10002053",宜蘭縣
1453,CCTV-41-0090-088-001,THB-4R,3000900108853G,https://cctv-ss02.thb.gov.tw:443/T9-088K+470,https://cctv-ss02.thb.gov.tw:443/T9-088K+470/snapshot,"0","121.770525","24.688581",五結鄉中正路一段/純精路口|喜互惠超市北中央分隔島標示牌桿(順),"300090",台9線,"3",N,088K+470,"10002053",宜蘭縣
1454,CCTV-41-0090-089-001,THB-4R,3000900008994G,https://cctv-ss02.thb.gov.tw:443/T9-089K+900,https://cctv-ss02.thb.gov.tw:443/T9-089K+900/snapshot,"0","121.763637","24.67842",台9線089K+900,"300090",台9線,"3",S,089K+900,"10002053",宜蘭縣
1455,CCTV-41-0090-090-001,THB-4R,3000900109088G,https://cctv-ss02.thb.gov.tw:443/T9-090K+800,https://cctv-ss02.thb.gov.tw:443/T9-090K+800/snapshot,"0","121.764402","24.670561",台9線 090K+800,"300090",台9線,"3",N,090K+800,"10002053",宜蘭縣
1456,CCTV-41-0090-091-003,THB-4R,3000900109131G,https://cctv-ss02.thb.gov.tw:443/T9-091K+150,https://cctv-ss02.thb.gov.tw:443/T9-091K+150/snapshot,"0","121.767426","24.668425",台9線 091K+150,"300090",台9線,"3",N,091K+150,"10002053",宜蘭縣
1457,CCTV-41-0090-091-001,THB-4R,3000900009200G,https://cctv-ss02.thb.gov.tw:443/T9-091K+800,https://cctv-ss02.thb.gov.tw:443/T9-091K+800/snapshot,"0","121.773166","24.6664",冬山路五段與光榮路口逆樁標示牌面桿(逆),"300090",台9線,"3",S,091K+800,"10002053",宜蘭縣
1458,CCTV-41-0090-091-002,THB-4R,3000900009216G,https://cctv-ss02.thb.gov.tw:443/T9-091K+970,https://cctv-ss02.thb.gov.tw:443/T9-091K+970/snapshot,"0","121.773819","24.665227",台9線091K+970,"300090",台9線,"3",S,091K+970,"10002053",宜蘭縣
1459,CCTV-41-0090-092-001,THB-4R,3000900009275G,https://cctv-ss02.thb.gov.tw:443/T9-092K+700,https://cctv-ss02.thb.gov.tw:443/T9-092K+700/snapshot,"0","121.777635","24.658555",台9線 092K+700,"300090",台9線,"3",S,092K+700,"10002053",宜蘭縣
1460,CCTV-41-0090-093-001,THB-4R,3000900109256G,https://cctv-ss02.thb.gov.tw:443/T9-093K+200,https://cctv-ss02.thb.gov.tw:443/T9-093K+200/snapshot,"0","121.780035","24.655165",冬山鄉永興路叉口之北，冬山路3段127號，中央分隔島立桿(逆),"300090",台9線,"3",N,093K+200,"10002053",宜蘭縣
1461,CCTV-42-0090-099-001,THB-4R,3000900009916G,https://cctv-ss02.thb.gov.tw:443/T9-099K+070,https://cctv-ss02.thb.gov.tw:443/T9-099K+070/snapshot,"0","121.81178","24.615415",蘇澳鎮武荖坑橋南中央分隔島(逆),"300090",台9線,"3",S,099K+070,"10002053",宜蘭縣
