id,X,Y
2228,121.9578,24.8483
2229,122.0328,24.8483
2230,122.1078,24.8483
2231,122.1828,24.8483
2232,122.2578,24.8483
2233,122.3328,24.8483
2234,122.4078,24.8483
2235,122.4828,24.8483
2236,122.5578,24.8483
2237,122.6328,24.8483
2238,122.7078,24.8483
2239,122.7828,24.8483
2240,122.8578,24.8483
2241,122.9328,24.8483
2242,123.0078,24.8483
2243,123.0828,24.8483
2244,123.1578,24.8483
2245,123.2328,24.8483
2246,123.3078,24.8483
2247,123.3828,24.8483
2248,123.4578,24.8483
2249,123.5328,24.8483
2250,117.9828,24.7733
2251,118.0578,24.7733
2252,118.1328,24.7733
2253,118.2078,24.7733
2254,118.2828,24.7733
2255,118.3578,24.7733
2256,118.4328,24.7733
2257,118.5078,24.7733
2258,118.5828,24.7733
2259,118.6578,24.7733
2260,118.7328,24.7733
2261,118.8078,24.7733
2262,118.8828,24.7733
2263,118.9578,24.7733
2264,119.0328,24.7733
2265,119.1078,24.7733
2266,119.1828,24.7733
2267,119.2578,24.7733
2268,119.3328,24.7733
2269,119.4078,24.7733
2270,119.4828,24.7733
2271,119.5578,24.7733
2272,119.6328,24.7733
2273,119.7078,24.7733
2274,119.7828,24.7733
2275,119.8578,24.7733
2276,119.9328,24.7733
2277,120.0078,24.7733
2278,120.0828,24.7733
2279,120.1578,24.7733
2280,120.2328,24.7733
2281,120.3078,24.7733
2282,120.3828,24.7733
2283,120.4578,24.7733
2284,120.5328,24.7733
2285,120.6078,24.7733
2286,120.6828,24.7733
2287,120.7578,24.7733
2288,120.8328,24.7733
2289,120.9078,24.7733
2290,120.9828,24.7733
2291,121.0578,24.7733
2292,121.1328,24.7733
2293,121.2078,24.7733
2294,121.2828,24.7733
2295,121.3578,24.7733
2296,121.4328,24.7733
2297,121.5078,24.7733
2298,121.5828,24.7733
2299,121.6578,24.7733
2300,121.7328,24.7733
2301,121.8078,24.7733
2302,121.8828,24.7733
2303,121.9578,24.7733
2304,122.0328,24.7733
2305,122.1078,24.7733
2306,122.1828,24.7733
2307,122.2578,24.7733
2308,122.3328,24.7733
2309,122.4078,24.7733
2310,122.4828,24.7733
2311,122.5578,24.7733
2312,122.6328,24.7733
2313,122.7078,24.7733
2314,122.7828,24.7733
2315,122.8578,24.7733
2316,122.9328,24.7733
2317,123.0078,24.7733
2318,123.0828,24.7733
2319,123.1578,24.7733
2320,123.2328,24.7733
2321,123.3078,24.7733
2322,123.3828,24.7733
2323,123.4578,24.7733
2324,123.5328,24.7733
2325,117.9828,24.6983
2326,118.0578,24.6983
2327,118.1328,24.6983
2328,118.2078,24.6983
2329,118.2828,24.6983
2330,118.3578,24.6983
2331,118.4328,24.6983
2332,118.5078,24.6983
2333,118.5828,24.6983
2334,118.6578,24.6983
2335,118.7328,24.6983
2336,118.8078,24.6983
2337,118.8828,24.6983
2338,118.9578,24.6983
2339,119.0328,24.6983
2340,119.1078,24.6983
2341,119.1828,24.6983
2342,119.2578,24.6983
2343,119.3328,24.6983
2344,119.4078,24.6983
2345,119.4828,24.6983
2346,119.5578,24.6983
2347,119.6328,24.6983
2348,119.7078,24.6983
2349,119.7828,24.6983
2350,119.8578,24.6983
2351,119.9328,24.6983
2352,120.0078,24.6983
2353,120.0828,24.6983
2354,120.1578,24.6983
2355,120.2328,24.6983
2356,120.3078,24.6983
2357,120.3828,24.6983
2358,120.4578,24.6983
2359,120.5328,24.6983
2360,120.6078,24.6983
2361,120.6828,24.6983
2362,120.7578,24.6983
2363,120.8328,24.6983
2364,120.9078,24.6983
2365,120.9828,24.6983
2366,121.0578,24.6983
2367,121.1328,24.6983
2368,121.2078,24.6983
2369,121.2828,24.6983
2370,121.3578,24.6983
2371,121.4328,24.6983
2372,121.5078,24.6983
2373,121.5828,24.6983
2374,121.6578,24.6983
2375,121.7328,24.6983
2376,121.8078,24.6983
2377,121.8828,24.6983
2378,121.9578,24.6983
2379,122.0328,24.6983
2380,122.1078,24.6983
2381,122.1828,24.6983
2382,122.2578,24.6983
2383,122.3328,24.6983
2384,122.4078,24.6983
2385,122.4828,24.6983
2386,122.5578,24.6983
2387,122.6328,24.6983
2388,122.7078,24.6983
2389,122.7828,24.6983
2390,122.8578,24.6983
2391,122.9328,24.6983
2392,123.0078,24.6983
2393,123.0828,24.6983
2394,123.1578,24.6983
2395,123.2328,24.6983
2396,123.3078,24.6983
2397,123.3828,24.6983
2398,123.4578,24.6983
2399,123.5328,24.6983
2400,117.9828,24.6233
2401,118.0578,24.6233
2402,118.1328,24.6233
2403,118.2078,24.6233
2404,118.2828,24.6233
2405,118.3578,24.6233
2406,118.4328,24.6233
2407,118.5078,24.6233
2408,118.5828,24.6233
2409,118.6578,24.6233
2410,118.7328,24.6233
2411,118.8078,24.6233
2412,118.8828,24.6233
2413,118.9578,24.6233
2414,119.0328,24.6233
2415,119.1078,24.6233
2416,119.1828,24.6233
2417,119.2578,24.6233
2418,119.3328,24.6233
2419,119.4078,24.6233
2420,119.4828,24.6233
2421,119.5578,24.6233
2422,119.6328,24.6233
2423,119.7078,24.6233
2424,119.7828,24.6233
2425,119.8578,24.6233
2426,119.9328,24.6233
2427,120.0078,24.6233
2428,120.0828,24.6233
2429,120.1578,24.6233
2430,120.2328,24.6233
2431,120.3078,24.6233
2432,120.3828,24.6233
2433,120.4578,24.6233
2434,120.5328,24.6233
2435,120.6078,24.6233
2436,120.6828,24.6233
2437,120.7578,24.6233
2438,120.8328,24.6233
2439,120.9078,24.6233
2440,120.9828,24.6233
2441,121.0578,24.6233
2442,121.1328,24.6233
2443,121.2078,24.6233
2444,121.2828,24.6233
2445,121.3578,24.6233
2446,121.4328,24.6233
2447,121.5078,24.6233
2448,121.5828,24.6233
2449,121.6578,24.6233
2450,121.7328,24.6233
2451,121.8078,24.6233
2452,121.8828,24.6233
2453,121.9578,24.6233
2454,122.0328,24.6233
2455,122.1078,24.6233
2456,122.1828,24.6233
2457,122.2578,24.6233
2458,122.3328,24.6233
2459,122.4078,24.6233
2460,122.4828,24.6233
2461,122.5578,24.6233
2462,122.6328,24.6233
2463,122.7078,24.6233
2464,122.7828,24.6233
2465,122.8578,24.6233
2466,122.9328,24.6233
2467,123.0078,24.6233
2468,123.0828,24.6233
2469,123.1578,24.6233
2470,123.2328,24.6233
2471,123.3078,24.6233
2472,123.3828,24.6233
2473,123.4578,24.6233
2474,123.5328,24.6233
2475,117.9828,24.5483
2476,118.0578,24.5483
2477,118.1328,24.5483
2478,118.2078,24.5483
2479,118.2828,24.5483
2480,118.3578,24.5483
2481,118.4328,24.5483
2482,118.5078,24.5483
2483,118.5828,24.5483
2484,118.6578,24.5483
2485,118.7328,24.5483
2486,118.8078,24.5483
2487,118.8828,24.5483
2488,118.9578,24.5483
2489,119.0328,24.5483
2490,119.1078,24.5483
2491,119.1828,24.5483
2492,119.2578,24.5483
2493,119.3328,24.5483
2494,119.4078,24.5483
2495,119.4828,24.5483
2496,119.5578,24.5483
2497,119.6328,24.5483
2498,119.7078,24.5483
2499,119.7828,24.5483
2500,119.8578,24.5483
2501,119.9328,24.5483
2502,120.0078,24.5483
2503,120.0828,24.5483
2504,120.1578,24.5483
2505,120.2328,24.5483
2506,120.3078,24.5483
2507,120.3828,24.5483
2508,120.4578,24.5483
2509,120.5328,24.5483
2510,120.6078,24.5483
2511,120.6828,24.5483
2512,120.7578,24.5483
2513,120.8328,24.5483
2514,120.9078,24.5483
2515,120.9828,24.5483
2516,121.0578,24.5483
2517,121.1328,24.5483
2518,121.2078,24.5483
2519,121.2828,24.5483
2520,121.3578,24.5483
2521,121.4328,24.5483
2522,121.5078,24.5483
2523,121.5828,24.5483
2524,121.6578,24.5483
2525,121.7328,24.5483
2526,121.8078,24.5483
2527,121.8828,24.5483
2528,121.9578,24.5483
2529,122.0328,24.5483
2530,122.1078,24.5483
2531,122.1828,24.5483
2532,122.2578,24.5483
2533,122.3328,24.5483
2534,122.4078,24.5483
2535,122.4828,24.5483
2536,122.5578,24.5483
2537,122.6328,24.5483
2538,122.7078,24.5483
2539,122.7828,24.5483
2540,122.8578,24.5483
2541,122.9328,24.5483
2542,123.0078,24.5483
2543,123.0828,24.5483
2544,123.1578,24.5483
2545,123.2328,24.5483
2546,123.3078,24.5483
2547,123.3828,24.5483
2548,123.4578,24.5483
2549,123.5328,24.5483
2550,117.9828,24.4733
2551,118.0578,24.4733
2552,118.1328,24.4733
2553,118.2078,24.4733
2554,118.2828,24.4733
2555,118.3578,24.4733
2556,118.4328,24.4733
2557,118.5078,24.4733
2558,118.5828,24.4733
2559,118.6578,24.4733
2560,118.7328,24.4733
2561,118.8078,24.4733
2562,118.8828,24.4733
2563,118.9578,24.4733
2564,119.0328,24.4733
2565,119.1078,24.4733
2566,119.1828,24.4733
2567,119.2578,24.4733
2568,119.3328,24.4733
2569,119.4078,24.4733
2570,119.4828,24.4733
2571,119.5578,24.4733
2572,119.6328,24.4733
2573,119.7078,24.4733
2574,119.7828,24.4733
2575,119.8578,24.4733
2576,119.9328,24.4733
2577,120.0078,24.4733
2578,120.0828,24.4733
2579,120.1578,24.4733
2580,120.2328,24.4733
2581,120.3078,24.4733
2582,120.3828,24.4733
2583,120.4578,24.4733
2584,120.5328,24.4733
2585,120.6078,24.4733
2586,120.6828,24.4733
2587,120.7578,24.4733
2588,120.8328,24.4733
2589,120.9078,24.4733
2590,120.9828,24.4733
2591,121.0578,24.4733
2592,121.1328,24.4733
2593,121.2078,24.4733
2594,121.2828,24.4733
2595,121.3578,24.4733
2596,121.4328,24.4733
2597,121.5078,24.4733
2598,121.5828,24.4733
2599,121.6578,24.4733
2600,121.7328,24.4733
2601,121.8078,24.4733
2602,121.8828,24.4733
2603,121.9578,24.4733
2604,122.0328,24.4733
2605,122.1078,24.4733
2606,122.1828,24.4733
2607,122.2578,24.4733
2608,122.3328,24.4733
2609,122.4078,24.4733
2610,122.4828,24.4733
2611,122.5578,24.4733
2612,122.6328,24.4733
2613,122.7078,24.4733
2614,122.7828,24.4733
2615,122.8578,24.4733
2616,122.9328,24.4733
2617,123.0078,24.4733
2618,123.0828,24.4733
2619,123.1578,24.4733
2620,123.2328,24.4733
2621,123.3078,24.4733
2622,123.3828,24.4733
2623,123.4578,24.4733
2624,123.5328,24.4733
2625,117.9828,24.3983
2626,118.0578,24.3983
2627,118.1328,24.3983
2628,118.2078,24.3983
2629,118.2828,24.3983
2630,118.3578,24.3983
2631,118.4328,24.3983
2632,118.5078,24.3983
2633,118.5828,24.3983
2634,118.6578,24.3983
2635,118.7328,24.3983
2636,118.8078,24.3983
2637,118.8828,24.3983
2638,118.9578,24.3983
2639,119.0328,24.3983
2640,119.1078,24.3983
2641,119.1828,24.3983
2642,119.2578,24.3983
2643,119.3328,24.3983
2644,119.4078,24.3983
2645,119.4828,24.3983
2646,119.5578,24.3983
2647,119.6328,24.3983
2648,119.7078,24.3983
2649,119.7828,24.3983
2650,119.8578,24.3983
2651,119.9328,24.3983
2652,120.0078,24.3983
2653,120.0828,24.3983
2654,120.1578,24.3983
2655,120.2328,24.3983
2656,120.3078,24.3983
2657,120.3828,24.3983
2658,120.4578,24.3983
2659,120.5328,24.3983
2660,120.6078,24.3983
2661,120.6828,24.3983
2662,120.7578,24.3983
2663,120.8328,24.3983
2664,120.9078,24.3983
2665,120.9828,24.3983
2666,121.0578,24.3983
2667,121.1328,24.3983
2668,121.2078,24.3983
2669,121.2828,24.3983
2670,121.3578,24.3983
2671,121.4328,24.3983
2672,121.5078,24.3983
2673,121.5828,24.3983
2674,121.6578,24.3983
2675,121.7328,24.3983
2676,121.8078,24.3983
2677,121.8828,24.3983
2678,121.9578,24.3983
2679,122.0328,24.3983
2680,122.1078,24.3983
2681,122.1828,24.3983
2682,122.2578,24.3983
2683,122.3328,24.3983
2684,122.4078,24.3983
2685,122.4828,24.3983
2686,122.5578,24.3983
2687,122.6328,24.3983
2688,122.7078,24.3983
2689,122.7828,24.3983
2690,122.8578,24.3983
2691,122.9328,24.3983
2692,123.0078,24.3983
2693,123.0828,24.3983
2694,123.1578,24.3983
2695,123.2328,24.3983
2696,123.3078,24.3983
2697,123.3828,24.3983
2698,123.4578,24.3983
2699,123.5328,24.3983
2700,117.9828,24.3233
2701,118.0578,24.3233
2702,118.1328,24.3233
2703,118.2078,24.3233
2704,118.2828,24.3233
2705,118.3578,24.3233
2706,118.4328,24.3233
2707,118.5078,24.3233
2708,118.5828,24.3233
2709,118.6578,24.3233
2710,118.7328,24.3233
2711,118.8078,24.3233
2712,118.8828,24.3233
2713,118.9578,24.3233
2714,119.0328,24.3233
2715,119.1078,24.3233
2716,119.1828,24.3233
2717,119.2578,24.3233
2718,119.3328,24.3233
2719,119.4078,24.3233
2720,119.4828,24.3233
2721,119.5578,24.3233
2722,119.6328,24.3233
2723,119.7078,24.3233
2724,119.7828,24.3233
2725,119.8578,24.3233
2726,119.9328,24.3233
2727,120.0078,24.3233
2728,120.0828,24.3233
2729,120.1578,24.3233
2730,120.2328,24.3233
2731,120.3078,24.3233
2732,120.3828,24.3233
2733,120.4578,24.3233
2734,120.5328,24.3233
2735,120.6078,24.3233
2736,120.6828,24.3233
2737,120.7578,24.3233
2738,120.8328,24.3233
2739,120.9078,24.3233
2740,120.9828,24.3233
2741,121.0578,24.3233
2742,121.1328,24.3233
2743,121.2078,24.3233
2744,121.2828,24.3233
2745,121.3578,24.3233
2746,121.4328,24.3233
2747,121.5078,24.3233
2748,121.5828,24.3233
2749,121.6578,24.3233
2750,121.7328,24.3233
2751,121.8078,24.3233
2752,121.8828,24.3233
2753,121.9578,24.3233
2754,122.0328,24.3233
2755,122.1078,24.3233
2756,122.1828,24.3233
2757,122.2578,24.3233
2758,122.3328,24.3233
2759,122.4078,24.3233
2760,122.4828,24.3233
2761,122.5578,24.3233
2762,122.6328,24.3233
2763,122.7078,24.3233
2764,122.7828,24.3233
2765,122.8578,24.3233
2766,122.9328,24.3233
2767,123.0078,24.3233
2768,123.0828,24.3233
2769,123.1578,24.3233
2770,123.2328,24.3233
2771,123.3078,24.3233
2772,123.3828,24.3233
2773,123.4578,24.3233
2774,123.5328,24.3233
2775,117.9828,24.2483
2776,118.0578,24.2483
2777,118.1328,24.2483
2778,118.2078,24.2483
2779,118.2828,24.2483
2780,118.3578,24.2483
2781,118.4328,24.2483
2782,118.5078,24.2483
2783,118.5828,24.2483
2784,118.6578,24.2483
2785,118.7328,24.2483
2786,118.8078,24.2483
2787,118.8828,24.2483
2788,118.9578,24.2483
2789,119.0328,24.2483
2790,119.1078,24.2483
2791,119.1828,24.2483
2792,119.2578,24.2483
2793,119.3328,24.2483
2794,119.4078,24.2483
2795,119.4828,24.2483
2796,119.5578,24.2483
2797,119.6328,24.2483
2798,119.7078,24.2483
2799,119.7828,24.2483
2800,119.8578,24.2483
2801,119.9328,24.2483
2802,120.0078,24.2483
2803,120.0828,24.2483
2804,120.1578,24.2483
2805,120.2328,24.2483
2806,120.3078,24.2483
2807,120.3828,24.2483
2808,120.4578,24.2483
2809,120.5328,24.2483
2810,120.6078,24.2483
2811,120.6828,24.2483
2812,120.7578,24.2483
2813,120.8328,24.2483
2814,120.9078,24.2483
2815,120.9828,24.2483
2816,121.0578,24.2483
2817,121.1328,24.2483
2818,121.2078,24.2483
2819,121.2828,24.2483
2820,121.3578,24.2483
2821,121.4328,24.2483
2822,121.5078,24.2483
2823,121.5828,24.2483
2824,121.6578,24.2483
2825,121.7328,24.2483
2826,121.8078,24.2483
2827,121.8828,24.2483
2828,121.9578,24.2483
2829,122.0328,24.2483
2830,122.1078,24.2483
2831,122.1828,24.2483
2832,122.2578,24.2483
2833,122.3328,24.2483
2834,122.4078,24.2483
2835,122.4828,24.2483
2836,122.5578,24.2483
2837,122.6328,24.2483
2838,122.7078,24.2483
2839,122.7828,24.2483
2840,122.8578,24.2483
2841,122.9328,24.2483
2842,123.0078,24.2483
2843,123.0828,24.2483
2844,123.1578,24.2483
2845,123.2328,24.2483
2846,123.3078,24.2483
2847,123.3828,24.2483
2848,123.4578,24.2483
2849,123.5328,24.2483
2850,117.9828,24.1733
2851,118.0578,24.1733
2852,118.1328,24.1733
2853,118.2078,24.1733
2854,118.2828,24.1733
2855,118.3578,24.1733
2856,118.4328,24.1733
2857,118.5078,24.1733
2858,118.5828,24.1733
2859,118.6578,24.1733
2860,118.7328,24.1733
2861,118.8078,24.1733
2862,118.8828,24.1733
2863,118.9578,24.1733
2864,119.0328,24.1733
2865,119.1078,24.1733
2866,119.1828,24.1733
2867,119.2578,24.1733
2868,119.3328,24.1733
2869,119.4078,24.1733
2870,119.4828,24.1733
2871,119.5578,24.1733
2872,119.6328,24.1733
2873,119.7078,24.1733
2874,119.7828,24.1733
2875,119.8578,24.1733
2876,119.9328,24.1733
2877,120.0078,24.1733
2878,120.0828,24.1733
2879,120.1578,24.1733
2880,120.2328,24.1733
2881,120.3078,24.1733
2882,120.3828,24.1733
2883,120.4578,24.1733
2884,120.5328,24.1733
2885,120.6078,24.1733
2886,120.6828,24.1733
2887,120.7578,24.1733
2888,120.8328,24.1733
2889,120.9078,24.1733
2890,120.9828,24.1733
2891,121.0578,24.1733
2892,121.1328,24.1733
2893,121.2078,24.1733
2894,121.2828,24.1733
2895,121.3578,24.1733
2896,121.4328,24.1733
2897,121.5078,24.1733
2898,121.5828,24.1733
2899,121.6578,24.1733
2900,121.7328,24.1733
2901,121.8078,24.1733
2902,121.8828,24.1733
2903,121.9578,24.1733
2904,122.0328,24.1733
2905,122.1078,24.1733
2906,122.1828,24.1733
2907,122.2578,24.1733
2908,122.3328,24.1733
2909,122.4078,24.1733
2910,122.4828,24.1733
2911,122.5578,24.1733
2912,122.6328,24.1733
2913,122.7078,24.1733
2914,122.7828,24.1733
2915,122.8578,24.1733
2916,122.9328,24.1733
2917,123.0078,24.1733
2918,123.0828,24.1733
2919,123.1578,24.1733
2920,123.2328,24.1733
2921,123.3078,24.1733
2922,123.3828,24.1733
2923,123.4578,24.1733
2924,123.5328,24.1733
2925,117.9828,24.0983
2926,118.0578,24.0983
2927,118.1328,24.0983
2928,118.2078,24.0983
2929,118.2828,24.0983
2930,118.3578,24.0983
2931,118.4328,24.0983
2932,118.5078,24.0983
2933,118.5828,24.0983
2934,118.6578,24.0983
2935,118.7328,24.0983
2936,118.8078,24.0983
2937,118.8828,24.0983
2938,118.9578,24.0983
2939,119.0328,24.0983
2940,119.1078,24.0983
2941,119.1828,24.0983
2942,119.2578,24.0983
2943,119.3328,24.0983
2944,119.4078,24.0983
2945,119.4828,24.0983
2946,119.5578,24.0983
2947,119.6328,24.0983
2948,119.7078,24.0983
2949,119.7828,24.0983
2950,119.8578,24.0983
2951,119.9328,24.0983
2952,120.0078,24.0983
2953,120.0828,24.0983
2954,120.1578,24.0983
2955,120.2328,24.0983
2956,120.3078,24.0983
2957,120.3828,24.0983
2958,120.4578,24.0983
2959,120.5328,24.0983
2960,120.6078,24.0983
2961,120.6828,24.0983
2962,120.7578,24.0983
2963,120.8328,24.0983
2964,120.9078,24.0983
2965,120.9828,24.0983
2966,121.0578,24.0983
2967,121.1328,24.0983
2968,121.2078,24.0983
2969,121.2828,24.0983
2970,121.3578,24.0983
2971,121.4328,24.0983
2972,121.5078,24.0983
2973,121.5828,24.0983
2974,121.6578,24.0983
2975,121.7328,24.0983
2976,121.8078,24.0983
2977,121.8828,24.0983
2978,121.9578,24.0983
2979,122.0328,24.0983
2980,122.1078,24.0983
2981,122.1828,24.0983
2982,122.2578,24.0983
2983,122.3328,24.0983
2984,122.4078,24.0983
2985,122.4828,24.0983
2986,122.5578,24.0983
2987,122.6328,24.0983
2988,122.7078,24.0983
2989,122.7828,24.0983
2990,122.8578,24.0983
2991,122.9328,24.0983
2992,123.0078,24.0983
2993,123.0828,24.0983
2994,123.1578,24.0983
2995,123.2328,24.0983
2996,123.3078,24.0983
2997,123.3828,24.0983
2998,123.4578,24.0983
2999,123.5328,24.0983
3000,117.9828,24.0233
3001,118.0578,24.0233
3002,118.1328,24.0233
3003,118.2078,24.0233
3004,118.2828,24.0233
3005,118.3578,24.0233
3006,118.4328,24.0233
3007,118.5078,24.0233
3008,118.5828,24.0233
3009,118.6578,24.0233
3010,118.7328,24.0233
3011,118.8078,24.0233
3012,118.8828,24.0233
3013,118.9578,24.0233
3014,119.0328,24.0233
3015,119.1078,24.0233
3016,119.1828,24.0233
3017,119.2578,24.0233
3018,119.3328,24.0233
3019,119.4078,24.0233
3020,119.4828,24.0233
3021,119.5578,24.0233
3022,119.6328,24.0233
3023,119.7078,24.0233
3024,119.7828,24.0233
3025,119.8578,24.0233
3026,119.9328,24.0233
3027,120.0078,24.0233
3028,120.0828,24.0233
3029,120.1578,24.0233
3030,120.2328,24.0233
3031,120.3078,24.0233
3032,120.3828,24.0233
3033,120.4578,24.0233
3034,120.5328,24.0233
3035,120.6078,24.0233
3036,120.6828,24.0233
3037,120.7578,24.0233
3038,120.8328,24.0233
3039,120.9078,24.0233
3040,120.9828,24.0233
3041,121.0578,24.0233
3042,121.1328,24.0233
3043,121.2078,24.0233
3044,121.2828,24.0233
3045,121.3578,24.0233
3046,121.4328,24.0233
3047,121.5078,24.0233
3048,121.5828,24.0233
3049,121.6578,24.0233
3050,121.7328,24.0233
3051,121.8078,24.0233
3052,121.8828,24.0233
3053,121.9578,24.0233
3054,122.0328,24.0233
3055,122.1078,24.0233
3056,122.1828,24.0233
3057,122.2578,24.0233
3058,122.3328,24.0233
3059,122.4078,24.0233
3060,122.4828,24.0233
3061,122.5578,24.0233
3062,122.6328,24.0233
3063,122.7078,24.0233
3064,122.7828,24.0233
3065,122.8578,24.0233
3066,122.9328,24.0233
3067,123.0078,24.0233
3068,123.0828,24.0233
3069,123.1578,24.0233
3070,123.2328,24.0233
3071,123.3078,24.0233
3072,123.3828,24.0233
3073,123.4578,24.0233
3074,123.5328,24.0233
3075,117.9828,23.9483
3076,118.0578,23.9483
3077,118.1328,23.9483
3078,118.2078,23.9483
3079,118.2828,23.9483
3080,118.3578,23.9483
3081,118.4328,23.9483
3082,118.5078,23.9483
3083,118.5828,23.9483
3084,118.6578,23.9483
3085,118.7328,23.9483
3086,118.8078,23.9483
3087,118.8828,23.9483
3088,118.9578,23.9483
3089,119.0328,23.9483
3090,119.1078,23.9483
3091,119.1828,23.9483
3092,119.2578,23.9483
3093,119.3328,23.9483
3094,119.4078,23.9483
3095,119.4828,23.9483
3096,119.5578,23.9483
3097,119.6328,23.9483
3098,119.7078,23.9483
3099,119.7828,23.9483
3100,119.8578,23.9483
3101,119.9328,23.9483
3102,120.0078,23.9483
3103,120.0828,23.9483
3104,120.1578,23.9483
3105,120.2328,23.9483
3106,120.3078,23.9483
3107,120.3828,23.9483
3108,120.4578,23.9483
3109,120.5328,23.9483
3110,120.6078,23.9483
3111,120.6828,23.9483
3112,120.7578,23.9483
3113,120.8328,23.9483
3114,120.9078,23.9483
3115,120.9828,23.9483
3116,121.0578,23.9483
3117,121.1328,23.9483
3118,121.2078,23.9483
3119,121.2828,23.9483
3120,121.3578,23.9483
3121,121.4328,23.9483
3122,121.5078,23.9483
3123,121.5828,23.9483
3124,121.6578,23.9483
3125,121.7328,23.9483
3126,121.8078,23.9483
3127,121.8828,23.9483
3128,121.9578,23.9483
3129,122.0328,23.9483
3130,122.1078,23.9483
3131,122.1828,23.9483
3132,122.2578,23.9483
3133,122.3328,23.9483
3134,122.4078,23.9483
3135,122.4828,23.9483
3136,122.5578,23.9483
3137,122.6328,23.9483
3138,122.7078,23.9483
3139,122.7828,23.9483
3140,122.8578,23.9483
3141,122.9328,23.9483
3142,123.0078,23.9483
3143,123.0828,23.9483
3144,123.1578,23.9483
3145,123.2328,23.9483
3146,123.3078,23.9483
3147,123.3828,23.9483
3148,123.4578,23.9483
3149,123.5328,23.9483
3150,117.9828,23.8733
3151,118.0578,23.8733
3152,118.1328,23.8733
3153,118.2078,23.8733
3154,118.2828,23.8733
3155,118.3578,23.8733
3156,118.4328,23.8733
3157,118.5078,23.8733
3158,118.5828,23.8733
3159,118.6578,23.8733
3160,118.7328,23.8733
3161,118.8078,23.8733
3162,118.8828,23.8733
3163,118.9578,23.8733
3164,119.0328,23.8733
3165,119.1078,23.8733
3166,119.1828,23.8733
3167,119.2578,23.8733
3168,119.3328,23.8733
3169,119.4078,23.8733
3170,119.4828,23.8733
3171,119.5578,23.8733
3172,119.6328,23.8733
3173,119.7078,23.8733
3174,119.7828,23.8733
3175,119.8578,23.8733
3176,119.9328,23.8733
3177,120.0078,23.8733
3178,120.0828,23.8733
3179,120.1578,23.8733
3180,120.2328,23.8733
3181,120.3078,23.8733
3182,120.3828,23.8733
3183,120.4578,23.8733
3184,120.5328,23.8733
3185,120.6078,23.8733
3186,120.6828,23.8733
3187,120.7578,23.8733
3188,120.8328,23.8733
3189,120.9078,23.8733
3190,120.9828,23.8733
3191,121.0578,23.8733
3192,121.1328,23.8733
3193,121.2078,23.8733
3194,121.2828,23.8733
3195,121.3578,23.8733
3196,121.4328,23.8733
3197,121.5078,23.8733
3198,121.5828,23.8733
3199,121.6578,23.8733
3200,121.7328,23.8733
3201,121.8078,23.8733
3202,121.8828,23.8733
3203,121.9578,23.8733
3204,122.0328,23.8733
3205,122.1078,23.8733
3206,122.1828,23.8733
3207,122.2578,23.8733
3208,122.3328,23.8733
3209,122.4078,23.8733
3210,122.4828,23.8733
3211,122.5578,23.8733
3212,122.6328,23.8733
3213,122.7078,23.8733
3214,122.7828,23.8733
3215,122.8578,23.8733
3216,122.9328,23.8733
3217,123.0078,23.8733
3218,123.0828,23.8733
3219,123.1578,23.8733
3220,123.2328,23.8733
3221,123.3078,23.8733
3222,123.3828,23.8733
3223,123.4578,23.8733
3224,123.5328,23.8733
3225,117.9828,23.7983
3226,118.0578,23.7983
3227,118.1328,23.7983
3228,118.2078,23.7983
3229,118.2828,23.7983
3230,118.3578,23.7983
3231,118.4328,23.7983
3232,118.5078,23.7983
3233,118.5828,23.7983
3234,118.6578,23.7983
3235,118.7328,23.7983
3236,118.8078,23.7983
3237,118.8828,23.7983
3238,118.9578,23.7983
3239,119.0328,23.7983
3240,119.1078,23.7983
3241,119.1828,23.7983
3242,119.2578,23.7983
3243,119.3328,23.7983
3244,119.4078,23.7983
3245,119.4828,23.7983
3246,119.5578,23.7983
3247,119.6328,23.7983
3248,119.7078,23.7983
3249,119.7828,23.7983
3250,119.8578,23.7983
3251,119.9328,23.7983
3252,120.0078,23.7983
3253,120.0828,23.7983
3254,120.1578,23.7983
3255,120.2328,23.7983
3256,120.3078,23.7983
3257,120.3828,23.7983
3258,120.4578,23.7983
3259,120.5328,23.7983
3260,120.6078,23.7983
3261,120.6828,23.7983
3262,120.7578,23.7983
3263,120.8328,23.7983
3264,120.9078,23.7983
3265,120.9828,23.7983
3266,121.0578,23.7983
3267,121.1328,23.7983
3268,121.2078,23.7983
3269,121.2828,23.7983
3270,121.3578,23.7983
3271,121.4328,23.7983
3272,121.5078,23.7983
3273,121.5828,23.7983
3274,121.6578,23.7983
3275,121.7328,23.7983
3276,121.8078,23.7983
3277,121.8828,23.7983
3278,121.9578,23.7983
3279,122.0328,23.7983
3280,122.1078,23.7983
3281,122.1828,23.7983
3282,122.2578,23.7983
3283,122.3328,23.7983
3284,122.4078,23.7983
3285,122.4828,23.7983
3286,122.5578,23.7983
3287,122.6328,23.7983
3288,122.7078,23.7983
3289,122.7828,23.7983
3290,122.8578,23.7983
3291,122.9328,23.7983
3292,123.0078,23.7983
3293,123.0828,23.7983
3294,123.1578,23.7983
3295,123.2328,23.7983
3296,123.3078,23.7983
3297,123.3828,23.7983
3298,123.4578,23.7983
3299,123.5328,23.7983
3300,117.9828,23.7233
3301,118.0578,23.7233
3302,118.1328,23.7233
3303,118.2078,23.7233
